scenario_id,origin,baseline_state,scenario,action_portfolio,n_actions,equipment_availability_before,equipment_downtime_h_before,maintenance_hours_before,drilling_delay_h_before,blast_delay_h_before,truck_count_before,haulage_delay_h_before,equipment_availability_after,equipment_downtime_h_after,maintenance_hours_after,drilling_delay_h_after,blast_delay_h_after,truck_count_after,haulage_delay_h_after,rainfall_7d_mm,soil_moisture_m3m3,production_normal_t,production_before_t,production_after_t,target_t,gap_before_t,gap_after_t,residual_gap_t,action_cost_proxy,provenance,recovery_t,uncertainty_recovery_sd_t
SIM_2024-12-20_HAULAGE_DISRUPTION,2024-12-20,SIMULATED_HISTORY_STATE,HAULAGE_DISRUPTION,A1+A2+A3,3,0.9613,0.7745,0.0,0.6548,0.1546,16.5276,0.545,0.9818,0.3636,0.0,0.8542,0.2667,19.8079,0.0,0.0,0.261,10398.7,10874.7,11049.4,10744.3,0.0,0.0,0.0,3,SIMULATED,174.6999999999989,1400.0
SIM_2024-12-20_COMBINED_DISRUPTION,2024-12-20,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,NO_ACTION,0,0.8124,3.6864,0.0,2.9046,0.4689,16.5983,0.1543,0.8124,3.6864,0.0,2.9046,0.4689,16.5983,0.1543,148.0,0.46,10398.7,8905.7,8905.7,10744.3,1838.6,1838.6,1838.6,0,SIMULATED,0.0,0.0
SIM_2024-12-20_COMBINED_DISRUPTION,2024-12-20,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A1,1,0.8124,3.6864,0.0,2.9046,0.4689,16.5983,0.1543,0.9099,1.112,0.0,2.1444,0.2772,18.6908,0.0,148.0,0.46,10398.7,8905.7,10302.5,10744.3,1838.6,441.9,441.9,1,SIMULATED,1396.7999999999993,2011.1
SIM_2024-12-20_COMBINED_DISRUPTION,2024-12-20,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A2,1,0.8124,3.6864,0.0,2.9046,0.4689,16.5983,0.1543,0.8124,3.6864,0.0,2.9046,0.5433,16.5983,0.0798,148.0,0.46,10398.7,8905.7,8905.7,10744.3,1838.6,1838.6,1838.6,1,SIMULATED,0.0,1603.6
SIM_2024-12-20_COMBINED_DISRUPTION,2024-12-20,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A3,1,0.8124,3.6864,0.0,2.9046,0.4689,16.5983,0.1543,0.7935,4.065,0.0,2.014,0.2464,16.8316,0.1514,148.0,0.46,10398.7,8905.7,9002.8,10744.3,1838.6,1741.5,1741.5,1,SIMULATED,97.09999999999854,1488.8
SIM_2024-12-20_COMBINED_DISRUPTION,2024-12-20,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A1+A2,2,0.8124,3.6864,0.0,2.9046,0.4689,16.5983,0.1543,0.9099,1.112,0.0,2.1444,0.2772,18.6908,0.0,148.0,0.46,10398.7,8905.7,10302.5,10744.3,1838.6,441.9,441.9,2,SIMULATED,1396.7999999999993,2357.4
SIM_2024-12-20_COMBINED_DISRUPTION,2024-12-20,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A1+A3,2,0.8124,3.6864,0.0,2.9046,0.4689,16.5983,0.1543,0.8346,2.3278,0.0,1.3383,0.2251,18.6563,0.0,148.0,0.46,10398.7,8905.7,9362.6,10744.3,1838.6,1381.7,1381.7,2,SIMULATED,456.89999999999964,1516.3
SIM_2024-12-20_COMBINED_DISRUPTION,2024-12-20,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A2+A3,2,0.8124,3.6864,0.0,2.9046,0.4689,16.5983,0.1543,0.7935,4.065,0.0,2.014,0.248,16.8316,0.0767,148.0,0.46,10398.7,8905.7,9051.6,10744.3,1838.6,1692.8,1692.8,2,SIMULATED,145.89999999999964,1699.8
SIM_2024-12-20_COMBINED_DISRUPTION,2024-12-20,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A1+A2+A3,3,0.8124,3.6864,0.0,2.9046,0.4689,16.5983,0.1543,0.8346,2.3278,0.0,1.3383,0.2251,18.6563,0.0,148.0,0.46,10398.7,8905.7,9362.6,10744.3,1838.6,1381.7,1381.7,3,SIMULATED,456.89999999999964,1571.8
SIM_2025-01-03_NORMAL,2025-01-03,SIMULATED_HISTORY_STATE,NORMAL,NO_ACTION,0,0.9384,1.2324,0.0,1.1534,4.5925,19.898,0.4489,0.9384,1.2324,0.0,1.1534,4.5925,19.898,0.4489,0.0,0.283,7215.9,7215.9,7215.9,10744.3,3528.4,3528.4,3528.4,0,SIMULATED,0.0,0.0
SIM_2025-01-03_NORMAL,2025-01-03,SIMULATED_HISTORY_STATE,NORMAL,A1,1,0.9384,1.2324,0.0,1.1534,4.5925,19.898,0.4489,0.9795,0.4101,0.0,0.7646,6.7179,20.5968,0.0,0.0,0.283,7215.9,7215.9,6590.3,10744.3,3528.4,4154.0,4154.0,1,SIMULATED,-625.5999999999995,1132.2
SIM_2025-01-03_NORMAL,2025-01-03,SIMULATED_HISTORY_STATE,NORMAL,A2,1,0.9384,1.2324,0.0,1.1534,4.5925,19.898,0.4489,0.9384,1.2324,0.0,1.1534,4.5925,19.898,0.4489,0.0,0.283,7215.9,7215.9,7215.9,10744.3,3528.4,3528.4,3528.4,1,SIMULATED,0.0,1184.6
SIM_2025-01-03_NORMAL,2025-01-03,SIMULATED_HISTORY_STATE,NORMAL,A3,1,0.9384,1.2324,0.0,1.1534,4.5925,19.898,0.4489,0.9384,1.2324,0.0,0.7471,0.2863,19.898,0.0,0.0,0.283,7215.9,7215.9,10481.7,10744.3,3528.4,262.7,262.7,1,SIMULATED,3265.800000000001,1384.9
SIM_2025-01-03_NORMAL,2025-01-03,SIMULATED_HISTORY_STATE,NORMAL,A1+A2,2,0.9384,1.2324,0.0,1.1534,4.5925,19.898,0.4489,0.9795,0.4101,0.0,0.7646,6.7179,20.5968,0.0,0.0,0.283,7215.9,7215.9,6590.3,10744.3,3528.4,4154.0,4154.0,2,SIMULATED,-625.5999999999995,1420.6
SIM_2025-01-03_NORMAL,2025-01-03,SIMULATED_HISTORY_STATE,NORMAL,A1+A3,2,0.9384,1.2324,0.0,1.1534,4.5925,19.898,0.4489,0.966,0.6805,0.0,0.7979,0.2719,20.6378,0.0,0.0,0.283,7215.9,7215.9,11024.3,10744.3,3528.4,0.0,0.0,2,SIMULATED,3808.3999999999996,1451.4
SIM_2025-01-03_NORMAL,2025-01-03,SIMULATED_HISTORY_STATE,NORMAL,A2+A3,2,0.9384,1.2324,0.0,1.1534,4.5925,19.898,0.4489,0.9384,1.2324,0.0,0.7471,0.2863,19.898,0.0,0.0,0.283,7215.9,7215.9,10481.7,10744.3,3528.4,262.7,262.7,2,SIMULATED,3265.800000000001,1691.9
SIM_2025-01-03_NORMAL,2025-01-03,SIMULATED_HISTORY_STATE,NORMAL,A1+A2+A3,3,0.9384,1.2324,0.0,1.1534,4.5925,19.898,0.4489,0.966,0.6805,0.0,0.7979,0.2719,20.6378,0.0,0.0,0.283,7215.9,7215.9,11024.3,10744.3,3528.4,0.0,0.0,3,SIMULATED,3808.3999999999996,1553.4
SIM_2025-01-03_HEAVY_RAIN,2025-01-03,SIMULATED_HISTORY_STATE,HEAVY_RAIN,NO_ACTION,0,0.9118,1.4636,0.0,2.0724,1.92,19.3589,0.0,0.9118,1.4636,0.0,2.0724,1.92,19.3589,0.0,148.0,0.46,7215.9,9418.7,9418.7,10744.3,1325.6,1325.6,1325.6,0,SIMULATED,0.0,0.0
SIM_2025-01-03_HEAVY_RAIN,2025-01-03,SIMULATED_HISTORY_STATE,HEAVY_RAIN,A1,1,0.9118,1.4636,0.0,2.0724,1.92,19.3589,0.0,0.9356,1.0813,0.0,2.6372,6.3639,20.1063,0.0,148.0,0.46,7215.9,9418.7,6590.3,10744.3,1325.6,4154.0,4154.0,1,SIMULATED,-2828.4000000000005,1153.0
SIM_2025-01-03_HEAVY_RAIN,2025-01-03,SIMULATED_HISTORY_STATE,HEAVY_RAIN,A2,1,0.9118,1.4636,0.0,2.0724,1.92,19.3589,0.0,0.9118,1.4636,0.0,2.0724,1.92,19.3589,0.0,148.0,0.46,7215.9,9418.7,9418.7,10744.3,1325.6,1325.6,1325.6,1,SIMULATED,0.0,1196.9
SIM_2025-01-03_HEAVY_RAIN,2025-01-03,SIMULATED_HISTORY_STATE,HEAVY_RAIN,A3,1,0.9118,1.4636,0.0,2.0724,1.92,19.3589,0.0,0.9118,1.4636,0.0,1.3067,1.92,19.3589,0.0,148.0,0.46,7215.9,9418.7,9418.7,10744.3,1325.6,1325.6,1325.6,1,SIMULATED,0.0,1266.9
SIM_2025-01-03_HEAVY_RAIN,2025-01-03,SIMULATED_HISTORY_STATE,HEAVY_RAIN,A1+A2,2,0.9118,1.4636,0.0,2.0724,1.92,19.3589,0.0,0.9356,1.0813,0.0,2.6372,6.3639,20.1063,0.0,148.0,0.46,7215.9,9418.7,6590.3,10744.3,1325.6,4154.0,4154.0,2,SIMULATED,-2828.4000000000005,1521.8
SIM_2025-01-03_HEAVY_RAIN,2025-01-03,SIMULATED_HISTORY_STATE,HEAVY_RAIN,A1+A3,2,0.9118,1.4636,0.0,2.0724,1.92,19.3589,0.0,0.9356,1.0813,0.0,1.7476,2.0901,20.1063,0.0,148.0,0.46,7215.9,9418.7,9470.0,10744.3,1325.6,1274.4,1274.4,2,SIMULATED,51.29999999999927,1295.9
SIM_2025-01-03_HEAVY_RAIN,2025-01-03,SIMULATED_HISTORY_STATE,HEAVY_RAIN,A2+A3,2,0.9118,1.4636,0.0,2.0724,1.92,19.3589,0.0,0.9118,1.4636,0.0,1.3067,1.92,19.3589,0.0,148.0,0.46,7215.9,9418.7,9418.7,10744.3,1325.6,1325.6,1325.6,2,SIMULATED,0.0,1610.6
SIM_2025-01-03_HEAVY_RAIN,2025-01-03,SIMULATED_HISTORY_STATE,HEAVY_RAIN,A1+A2+A3,3,0.9118,1.4636,0.0,2.0724,1.92,19.3589,0.0,0.9356,1.0813,0.0,1.7476,2.0901,20.1063,0.0,148.0,0.46,7215.9,9418.7,9470.0,10744.3,1325.6,1274.4,1274.4,3,SIMULATED,51.29999999999927,1489.5
SIM_2025-01-03_EQUIPMENT_DEGRADATION,2025-01-03,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,NO_ACTION,0,0.9142,1.7164,0.0,0.7095,5.8691,17.5837,0.0,0.9142,1.7164,0.0,0.7095,5.8691,17.5837,0.0,0.0,0.283,7215.9,6590.3,6590.3,10744.3,4154.0,4154.0,4154.0,0,SIMULATED,0.0,0.0
SIM_2025-01-03_EQUIPMENT_DEGRADATION,2025-01-03,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A1,1,0.9142,1.7164,0.0,0.7095,5.8691,17.5837,0.0,0.9509,0.8457,0.0,0.8516,6.6502,18.9125,0.1889,0.0,0.283,7215.9,6590.3,6140.2,10744.3,4154.0,4604.2,4604.2,1,SIMULATED,-450.10000000000036,1212.5
SIM_2025-01-03_EQUIPMENT_DEGRADATION,2025-01-03,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A2,1,0.9142,1.7164,0.0,0.7095,5.8691,17.5837,0.0,0.9142,1.7164,0.0,0.7095,5.8691,17.5837,0.0,0.0,0.283,7215.9,6590.3,6590.3,10744.3,4154.0,4154.0,4154.0,1,SIMULATED,0.0,1270.9
SIM_2025-01-03_EQUIPMENT_DEGRADATION,2025-01-03,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A3,1,0.9142,1.7164,0.0,0.7095,5.8691,17.5837,0.0,0.9142,1.7164,0.0,0.6595,0.1775,17.5837,0.0,0.0,0.283,7215.9,6590.3,10442.0,10744.3,4154.0,302.3,302.3,1,SIMULATED,3851.7,1160.7
SIM_2025-01-03_EQUIPMENT_DEGRADATION,2025-01-03,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A1+A2,2,0.9142,1.7164,0.0,0.7095,5.8691,17.5837,0.0,0.9509,0.8457,0.0,0.8516,6.6502,18.9125,0.1889,0.0,0.283,7215.9,6590.3,6140.2,10744.3,4154.0,4604.2,4604.2,2,SIMULATED,-450.10000000000036,1506.9
SIM_2025-01-03_EQUIPMENT_DEGRADATION,2025-01-03,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A1+A3,2,0.9142,1.7164,0.0,0.7095,5.8691,17.5837,0.0,0.9509,0.8457,0.0,0.7867,0.1751,18.9125,0.1889,0.0,0.283,7215.9,6590.3,10565.1,10744.3,4154.0,179.2,179.2,2,SIMULATED,3974.8,1417.0
SIM_2025-01-03_EQUIPMENT_DEGRADATION,2025-01-03,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A2+A3,2,0.9142,1.7164,0.0,0.7095,5.8691,17.5837,0.0,0.9142,1.7164,0.0,0.6595,0.1775,17.5837,0.0,0.0,0.283,7215.9,6590.3,10442.0,10744.3,4154.0,302.3,302.3,2,SIMULATED,3851.7,1541.4
SIM_2025-01-03_EQUIPMENT_DEGRADATION,2025-01-03,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A1+A2+A3,3,0.9142,1.7164,0.0,0.7095,5.8691,17.5837,0.0,0.9509,0.8457,0.0,0.7867,0.1751,18.9125,0.1889,0.0,0.283,7215.9,6590.3,10565.1,10744.3,4154.0,179.2,179.2,3,SIMULATED,3974.8,1565.6
SIM_2025-01-03_BLAST_DELAY,2025-01-03,SIMULATED_HISTORY_STATE,BLAST_DELAY,NO_ACTION,0,0.9384,1.2324,0.0,1.1534,4.5925,19.898,0.4489,0.9384,1.2324,0.0,1.1534,4.5925,19.898,0.4489,0.0,0.283,7215.9,7215.9,7215.9,10744.3,3528.4,3528.4,3528.4,0,SIMULATED,0.0,0.0
SIM_2025-01-03_BLAST_DELAY,2025-01-03,SIMULATED_HISTORY_STATE,BLAST_DELAY,A1,1,0.9384,1.2324,0.0,1.1534,4.5925,19.898,0.4489,0.9795,0.4101,0.0,0.7646,6.7179,20.5968,0.0,0.0,0.283,7215.9,7215.9,6590.3,10744.3,3528.4,4154.0,4154.0,1,SIMULATED,-625.5999999999995,2678.0
SIM_2025-01-03_BLAST_DELAY,2025-01-03,SIMULATED_HISTORY_STATE,BLAST_DELAY,A2,1,0.9384,1.2324,0.0,1.1534,4.5925,19.898,0.4489,0.9384,1.2324,0.0,1.1534,4.5925,19.898,0.4489,0.0,0.283,7215.9,7215.9,7215.9,10744.3,3528.4,3528.4,3528.4,1,SIMULATED,0.0,2194.1
SIM_2025-01-03_BLAST_DELAY,2025-01-03,SIMULATED_HISTORY_STATE,BLAST_DELAY,A3,1,0.9384,1.2324,0.0,1.1534,4.5925,19.898,0.4489,0.9384,1.2324,0.0,0.7471,0.2863,19.898,0.0,0.0,0.283,7215.9,7215.9,10481.7,10744.3,3528.4,262.7,262.7,1,SIMULATED,3265.800000000001,2218.4
SIM_2025-01-03_BLAST_DELAY,2025-01-03,SIMULATED_HISTORY_STATE,BLAST_DELAY,A1+A2,2,0.9384,1.2324,0.0,1.1534,4.5925,19.898,0.4489,0.9795,0.4101,0.0,0.7646,6.7179,20.5968,0.0,0.0,0.283,7215.9,7215.9,6590.3,10744.3,3528.4,4154.0,4154.0,2,SIMULATED,-625.5999999999995,2848.1
SIM_2025-01-03_BLAST_DELAY,2025-01-03,SIMULATED_HISTORY_STATE,BLAST_DELAY,A1+A3,2,0.9384,1.2324,0.0,1.1534,4.5925,19.898,0.4489,0.966,0.6805,0.0,0.7979,0.2719,20.6378,0.0,0.0,0.283,7215.9,7215.9,11024.3,10744.3,3528.4,0.0,0.0,2,SIMULATED,3808.3999999999996,2152.3
SIM_2025-01-03_BLAST_DELAY,2025-01-03,SIMULATED_HISTORY_STATE,BLAST_DELAY,A2+A3,2,0.9384,1.2324,0.0,1.1534,4.5925,19.898,0.4489,0.9384,1.2324,0.0,0.7471,0.2863,19.898,0.0,0.0,0.283,7215.9,7215.9,10481.7,10744.3,3528.4,262.7,262.7,2,SIMULATED,3265.800000000001,2029.2
SIM_2025-01-03_BLAST_DELAY,2025-01-03,SIMULATED_HISTORY_STATE,BLAST_DELAY,A1+A2+A3,3,0.9384,1.2324,0.0,1.1534,4.5925,19.898,0.4489,0.966,0.6805,0.0,0.7979,0.2719,20.6378,0.0,0.0,0.283,7215.9,7215.9,11024.3,10744.3,3528.4,0.0,0.0,3,SIMULATED,3808.3999999999996,2110.0
SIM_2025-01-03_DRILL_DELAY,2025-01-03,SIMULATED_HISTORY_STATE,DRILL_DELAY,NO_ACTION,0,0.9837,0.3266,0.0,2.9283,9.3111,19.9388,0.0,0.9837,0.3266,0.0,2.9283,9.3111,19.9388,0.0,0.0,0.283,7215.9,5133.7,5133.7,10744.3,5610.6,5610.6,5610.6,0,SIMULATED,0.0,0.0
SIM_2025-01-03_DRILL_DELAY,2025-01-03,SIMULATED_HISTORY_STATE,DRILL_DELAY,A1,1,0.9837,0.3266,0.0,2.9283,9.3111,19.9388,0.0,0.9249,1.3901,0.0,2.9203,13.1016,20.5435,0.0,0.0,0.283,7215.9,5133.7,1790.3,10744.3,5610.6,8954.0,8954.0,1,SIMULATED,-3343.3999999999996,1187.9
SIM_2025-01-03_DRILL_DELAY,2025-01-03,SIMULATED_HISTORY_STATE,DRILL_DELAY,A2,1,0.9837,0.3266,0.0,2.9283,9.3111,19.9388,0.0,0.9837,0.3266,0.0,2.9283,9.3111,19.9388,0.0,0.0,0.283,7215.9,5133.7,5133.7,10744.3,5610.6,5610.6,5610.6,1,SIMULATED,0.0,1260.8
SIM_2025-01-03_DRILL_DELAY,2025-01-03,SIMULATED_HISTORY_STATE,DRILL_DELAY,A3,1,0.9837,0.3266,0.0,2.9283,9.3111,19.9388,0.0,0.9487,1.0252,0.0,1.3857,0.3177,19.9381,0.0,0.0,0.283,7215.9,5133.7,10539.7,10744.3,5610.6,204.6,204.6,1,SIMULATED,5406.000000000001,1330.7
SIM_2025-01-03_DRILL_DELAY,2025-01-03,SIMULATED_HISTORY_STATE,DRILL_DELAY,A1+A2,2,0.9837,0.3266,0.0,2.9283,9.3111,19.9388,0.0,0.9249,1.3901,0.0,2.9203,13.1016,20.5435,0.0,0.0,0.283,7215.9,5133.7,1790.3,10744.3,5610.6,8954.0,8954.0,2,SIMULATED,-3343.3999999999996,1299.8
SIM_2025-01-03_DRILL_DELAY,2025-01-03,SIMULATED_HISTORY_STATE,DRILL_DELAY,A1+A3,2,0.9837,0.3266,0.0,2.9283,9.3111,19.9388,0.0,1.0,0.0,0.0,2.1432,0.3327,20.5825,0.0,0.0,0.283,7215.9,5133.7,10984.5,10744.3,5610.6,0.0,0.0,2,SIMULATED,5850.8,1461.8
SIM_2025-01-03_DRILL_DELAY,2025-01-03,SIMULATED_HISTORY_STATE,DRILL_DELAY,A2+A3,2,0.9837,0.3266,0.0,2.9283,9.3111,19.9388,0.0,0.9487,1.0252,0.0,1.3857,0.3177,19.9381,0.0,0.0,0.283,7215.9,5133.7,10539.7,10744.3,5610.6,204.6,204.6,2,SIMULATED,5406.000000000001,1554.0
SIM_2025-01-03_DRILL_DELAY,2025-01-03,SIMULATED_HISTORY_STATE,DRILL_DELAY,A1+A2+A3,3,0.9837,0.3266,0.0,2.9283,9.3111,19.9388,0.0,1.0,0.0,0.0,2.1432,0.3327,20.5825,0.0,0.0,0.283,7215.9,5133.7,10984.5,10744.3,5610.6,0.0,0.0,3,SIMULATED,5850.8,1504.3
SIM_2025-01-03_HAULAGE_DISRUPTION,2025-01-03,SIMULATED_HISTORY_STATE,HAULAGE_DISRUPTION,NO_ACTION,0,1.0,0.0,0.0,1.0868,13.9351,16.5129,0.4786,1.0,0.0,0.0,1.0868,13.9351,16.5129,0.4786,0.0,0.283,7215.9,1790.3,1790.3,10744.3,8954.0,8954.0,8954.0,0,SIMULATED,0.0,0.0
SIM_2025-01-03_HAULAGE_DISRUPTION,2025-01-03,SIMULATED_HISTORY_STATE,HAULAGE_DISRUPTION,A1,1,1.0,0.0,0.0,1.0868,13.9351,16.5129,0.4786,0.9661,0.4223,0.0,1.0339,13.4576,16.8809,0.3323,0.0,0.283,7215.9,1790.3,1790.3,10744.3,8954.0,8954.0,8954.0,1,SIMULATED,0.0,969.8
SIM_2025-01-03_HAULAGE_DISRUPTION,2025-01-03,SIMULATED_HISTORY_STATE,HAULAGE_DISRUPTION,A2,1,1.0,0.0,0.0,1.0868,13.9351,16.5129,0.4786,0.9625,0.7492,0.0,0.6482,11.2361,19.188,0.0,0.0,0.283,7215.9,1790.3,3419.4,10744.3,8954.0,7324.9,7324.9,1,SIMULATED,1629.1000000000001,1536.5
SIM_2025-01-03_HAULAGE_DISRUPTION,2025-01-03,SIMULATED_HISTORY_STATE,HAULAGE_DISRUPTION,A3,1,1.0,0.0,0.0,1.0868,13.9351,16.5129,0.4786,1.0,0.0,0.0,0.8046,0.2475,16.5129,0.4786,0.0,0.283,7215.9,1790.3,11064.5,10744.3,8954.0,0.0,0.0,1,SIMULATED,9274.2,1165.7
SIM_2025-01-03_HAULAGE_DISRUPTION,2025-01-03,SIMULATED_HISTORY_STATE,HAULAGE_DISRUPTION,A1+A2,2,1.0,0.0,0.0,1.0868,13.9351,16.5129,0.4786,0.9868,0.2353,0.0,0.6462,13.9181,19.834,0.0,0.0,0.283,7215.9,1790.3,1790.3,10744.3,8954.0,8954.0,8954.0,2,SIMULATED,0.0,1633.1
SIM_2025-01-03_HAULAGE_DISRUPTION,2025-01-03,SIMULATED_HISTORY_STATE,HAULAGE_DISRUPTION,A1+A3,2,1.0,0.0,0.0,1.0868,13.9351,16.5129,0.4786,0.9661,0.4223,0.0,0.7667,0.2663,16.8809,0.332,0.0,0.283,7215.9,1790.3,10774.0,10744.3,8954.0,0.0,0.0,2,SIMULATED,8983.7,1305.7
SIM_2025-01-03_HAULAGE_DISRUPTION,2025-01-03,SIMULATED_HISTORY_STATE,HAULAGE_DISRUPTION,A2+A3,2,1.0,0.0,0.0,1.0868,13.9351,16.5129,0.4786,0.9625,0.7492,0.0,0.5623,0.1308,19.188,0.0,0.0,0.283,7215.9,1790.3,10909.5,10744.3,8954.0,0.0,0.0,2,SIMULATED,9119.2,1453.2
SIM_2025-01-03_HAULAGE_DISRUPTION,2025-01-03,SIMULATED_HISTORY_STATE,HAULAGE_DISRUPTION,A1+A2+A3,3,1.0,0.0,0.0,1.0868,13.9351,16.5129,0.4786,0.9868,0.2353,0.0,0.4984,0.261,19.834,0.0,0.0,0.283,7215.9,1790.3,10959.2,10744.3,8954.0,0.0,0.0,3,SIMULATED,9168.900000000001,1400.0
SIM_2025-01-03_COMBINED_DISRUPTION,2025-01-03,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,NO_ACTION,0,0.8127,3.7466,0.0,2.1161,11.1355,15.8201,0.2723,0.8127,3.7466,0.0,2.1161,11.1355,15.8201,0.2723,148.0,0.46,7215.9,1790.3,1790.3,10744.3,8954.0,8954.0,8954.0,0,SIMULATED,0.0,0.0
SIM_2025-01-03_COMBINED_DISRUPTION,2025-01-03,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A1,1,0.8127,3.7466,0.0,2.1161,11.1355,15.8201,0.2723,0.9363,0.7772,0.0,2.4129,1.9733,18.2889,0.0057,148.0,0.46,7215.9,1790.3,9303.8,10744.3,8954.0,1440.5,1440.5,1,SIMULATED,7513.499999999999,2011.1
SIM_2025-01-03_COMBINED_DISRUPTION,2025-01-03,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A2,1,0.8127,3.7466,0.0,2.1161,11.1355,15.8201,0.2723,0.8127,3.7466,0.0,2.1161,11.3703,15.8201,0.0375,148.0,0.46,7215.9,1790.3,1790.3,10744.3,8954.0,8954.0,8954.0,1,SIMULATED,0.0,1603.6
SIM_2025-01-03_COMBINED_DISRUPTION,2025-01-03,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A3,1,0.8127,3.7466,0.0,2.1161,11.1355,15.8201,0.2723,0.8127,3.7466,0.0,1.3576,0.2529,15.8201,0.2723,148.0,0.46,7215.9,1790.3,9124.3,10744.3,8954.0,1620.0,1620.0,1,SIMULATED,7333.999999999999,1488.8
SIM_2025-01-03_COMBINED_DISRUPTION,2025-01-03,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A1+A2,2,0.8127,3.7466,0.0,2.1161,11.1355,15.8201,0.2723,0.9363,0.7772,0.0,2.4129,1.9733,18.2889,0.0,148.0,0.46,7215.9,1790.3,9307.6,10744.3,8954.0,1436.7,1436.7,2,SIMULATED,7517.3,2357.4
SIM_2025-01-03_COMBINED_DISRUPTION,2025-01-03,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A1+A3,2,0.8127,3.7466,0.0,2.1161,11.1355,15.8201,0.2723,0.7769,3.5342,0.0,1.8012,0.1663,18.1144,0.8402,148.0,0.46,7215.9,1790.3,8074.6,10744.3,8954.0,2669.7,2669.7,2,SIMULATED,6284.3,1516.3
SIM_2025-01-03_COMBINED_DISRUPTION,2025-01-03,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A2+A3,2,0.8127,3.7466,0.0,2.1161,11.1355,15.8201,0.2723,0.8127,3.7466,0.0,1.3576,0.2601,15.8201,0.0375,148.0,0.46,7215.9,1790.3,9276.0,10744.3,8954.0,1468.3,1468.3,2,SIMULATED,7485.7,1699.8
SIM_2025-01-03_COMBINED_DISRUPTION,2025-01-03,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A1+A2+A3,3,0.8127,3.7466,0.0,2.1161,11.1355,15.8201,0.2723,0.7769,3.5342,0.0,1.8012,0.1663,18.1144,0.8382,148.0,0.46,7215.9,1790.3,8076.0,10744.3,8954.0,2668.3,2668.3,3,SIMULATED,6285.7,1571.8
SIM_2025-01-17_NORMAL,2025-01-17,SIMULATED_HISTORY_STATE,NORMAL,NO_ACTION,0,0.9307,0.3683,1.0,0.6958,0.1608,20.6087,0.0,0.9307,0.3683,1.0,0.6958,0.1608,20.6087,0.0,0.0,0.299,10583.6,10583.6,10583.6,10744.3,160.7,160.7,160.7,0,SIMULATED,0.0,0.0
SIM_2025-01-17_NORMAL,2025-01-17,SIMULATED_HISTORY_STATE,NORMAL,A1,1,0.9307,0.3683,1.0,0.6958,0.1608,20.6087,0.0,0.934,0.1473,0.9339,0.693,0.2531,21.0867,0.0,0.0,0.299,10583.6,10583.6,10381.1,10744.3,160.7,363.3,363.3,1,SIMULATED,-202.5,1132.2
SIM_2025-01-17_NORMAL,2025-01-17,SIMULATED_HISTORY_STATE,NORMAL,A2,1,0.9307,0.3683,1.0,0.6958,0.1608,20.6087,0.0,0.9307,0.3683,1.0,0.6958,0.1608,20.6087,0.0,0.0,0.299,10583.6,10583.6,10583.6,10744.3,160.7,160.7,160.7,1,SIMULATED,0.0,1184.6
SIM_2025-01-17_NORMAL,2025-01-17,SIMULATED_HISTORY_STATE,NORMAL,A3,1,0.9307,0.3683,1.0,0.6958,0.1608,20.6087,0.0,0.9024,0.9347,1.0,0.5299,0.1467,20.8646,0.0,0.0,0.299,10583.6,10583.6,10269.8,10744.3,160.7,474.5,474.5,1,SIMULATED,-313.8000000000011,1384.9
SIM_2025-01-17_NORMAL,2025-01-17,SIMULATED_HISTORY_STATE,NORMAL,A1+A2,2,0.9307,0.3683,1.0,0.6958,0.1608,20.6087,0.0,0.934,0.1473,0.9339,0.693,0.2531,21.0867,0.0,0.0,0.299,10583.6,10583.6,10381.1,10744.3,160.7,363.3,363.3,2,SIMULATED,-202.5,1420.6
