date,mine_id,synthetic_mine_id,target_tonnes,actual_tonnes,equipment_availability,equipment_downtime_h,maintenance_hours,drilling_delay_h,blast_delay_h,truck_count,haulage_delay_h,utilization,rainfall_mm,soil_moisture_m3m3,temperature_max_c,rainfall_source,ops_data_mode,weather_data_mode
2025-09-28,DEMO_MINE,SYN_MINE_01,1217.9,813.0,0.5652,8.696,0.0,1.826,0.008,12.54,0.0,0.7473,12.29,0.501,28.93,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-09-29,DEMO_MINE,SYN_MINE_01,1432.8,1326.3,0.9498,1.004,0.0,0.854,0.0,11.54,3.338,0.8919,5.17,0.482,29.9,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-09-30,DEMO_MINE,SYN_MINE_01,1432.8,915.1,0.5868,8.264,0.0,0.0,0.0,11.65,0.16,0.8235,0.0,0.451,30.66,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-01,DEMO_MINE,SYN_MINE_01,1592.0,1012.0,0.7091,5.818,0.0,0.0,0.013,12.3,1.042,0.8173,0.0,0.463,30.07,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-02,DEMO_MINE,SYN_MINE_01,1592.0,1117.3,1.0,0.0,0.0,0.0,0.133,9.62,5.451,0.8595,1.87,0.454,30.66,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-03,DEMO_MINE,SYN_MINE_01,1592.0,1327.2,1.0,0.0,0.0,0.962,0.175,11.13,3.279,0.8676,0.0,0.443,30.17,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-04,DEMO_MINE,SYN_MINE_01,1592.0,1397.1,1.0,0.0,0.0,1.186,0.135,12.18,2.34,0.8472,0.13,0.46,30.19,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-05,DEMO_MINE,SYN_MINE_01,1353.2,1083.5,1.0,0.0,0.0,1.427,0.11,11.63,3.07,0.7204,2.35,0.479,30.31,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-06,DEMO_MINE,SYN_MINE_01,1592.0,1347.5,1.0,0.0,0.0,0.0,0.147,12.85,2.94,0.85,2.55,0.503,29.52,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-07,DEMO_MINE,SYN_MINE_01,1592.0,1033.4,0.825,0.0,3.5,0.0,0.0,11.29,2.708,0.8193,5.96,0.479,30.37,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-08,DEMO_MINE,SYN_MINE_01,1592.0,997.9,0.825,0.0,3.5,1.405,0.167,11.54,2.224,0.7095,4.34,0.443,31.07,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-09,DEMO_MINE,SYN_MINE_01,1592.0,1555.6,1.0,0.0,0.0,0.69,0.465,12.03,0.604,0.8718,1.03,0.401,30.71,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-10,DEMO_MINE,SYN_MINE_01,1592.0,1183.1,0.7736,4.528,0.0,2.125,0.501,12.38,0.0,0.829,0.0,0.394,29.35,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-11,DEMO_MINE,SYN_MINE_01,1592.0,1409.3,0.8951,2.097,0.0,1.759,0.367,11.55,0.73,0.8952,4.6,0.383,29.63,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-12,DEMO_MINE,SYN_MINE_01,1353.2,1297.9,1.0,0.0,0.0,3.214,0.583,11.61,0.612,0.7472,0.0,0.366,29.46,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-13,DEMO_MINE,SYN_MINE_01,1592.0,1023.2,0.6566,6.868,0.0,0.275,0.285,12.43,0.0,0.8455,0.0,0.356,30.12,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-14,DEMO_MINE,SYN_MINE_01,1592.0,1526.5,1.0,0.0,0.0,0.067,0.058,12.4,0.0,0.8085,0.0,0.345,30.31,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-15,DEMO_MINE,SYN_MINE_01,1592.0,1625.0,1.0,0.0,0.0,1.746,0.308,12.13,0.029,0.8668,0.0,0.329,31.03,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-16,DEMO_MINE,SYN_MINE_01,1592.0,1747.0,1.0,0.0,0.0,0.476,0.18,12.48,0.0,0.9052,0.0,0.304,31.08,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-17,DEMO_MINE,SYN_MINE_01,1592.0,1666.2,1.0,0.0,0.0,0.0,0.25,12.65,0.0,0.8776,0.0,0.305,30.71,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-18,DEMO_MINE,SYN_MINE_01,1592.0,1587.2,1.0,0.0,0.0,0.0,0.0,11.59,0.332,0.8325,0.0,0.318,30.18,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-19,DEMO_MINE,SYN_MINE_01,1353.2,1331.8,1.0,0.0,0.0,0.0,0.249,12.76,0.0,0.7035,0.0,0.304,30.36,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-20,DEMO_MINE,SYN_MINE_01,1592.0,1496.8,1.0,0.0,0.0,1.137,0.534,12.58,0.0,0.8197,0.0,0.305,30.79,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-21,DEMO_MINE,SYN_MINE_01,1592.0,1431.7,0.922,1.56,0.0,1.216,0.04,12.45,0.0,0.8081,0.0,0.318,30.43,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-22,DEMO_MINE,SYN_MINE_01,1592.0,1348.7,0.7996,3.558,0.0,0.072,0.0,12.23,0.0,0.8217,0.0,0.31,31.34,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-23,DEMO_MINE,SYN_MINE_01,1592.0,801.0,0.4946,9.041,0.0,0.921,0.069,11.69,0.0,0.8583,0.0,0.297,30.89,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-24,DEMO_MINE,SYN_MINE_01,1592.0,1616.8,0.9677,0.646,0.0,0.0,0.153,12.34,0.0,0.8764,0.0,0.29,30.68,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-25,DEMO_MINE,SYN_MINE_01,1592.0,951.2,0.6065,4.37,3.5,0.303,0.414,11.55,0.047,0.8494,0.0,0.315,28.24,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-26,DEMO_MINE,SYN_MINE_01,1353.2,960.6,0.7109,5.627,0.0,0.857,0.318,11.76,0.0,0.7353,8.96,0.394,27.56,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-27,DEMO_MINE,SYN_MINE_01,1592.0,1219.6,0.7316,1.869,3.5,1.048,0.0,12.51,0.606,0.8851,3.58,0.451,29.71,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-28,DEMO_MINE,SYN_MINE_01,1592.0,1453.3,0.915,1.7,0.0,0.479,0.0,11.63,1.322,0.8681,0.0,0.438,27.91,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-29,DEMO_MINE,SYN_MINE_01,1592.0,1445.4,1.0,0.0,0.0,0.795,0.6,12.06,1.863,0.8891,0.0,0.438,27.39,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-30,DEMO_MINE,SYN_MINE_01,1592.0,1343.2,1.0,0.0,0.0,0.0,0.074,12.36,2.981,0.8526,2.5,0.484,26.32,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-10-31,DEMO_MINE,SYN_MINE_01,1592.0,1222.0,1.0,0.0,0.0,3.012,0.285,11.58,4.67,0.8954,11.91,0.494,27.4,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-01,DEMO_MINE,SYN_MINE_01,1592.0,1155.2,0.8359,3.283,0.0,3.367,0.035,11.48,1.443,0.8151,10.17,0.483,28.99,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-02,DEMO_MINE,SYN_MINE_01,1353.2,1226.0,1.0,0.0,0.0,4.134,0.208,12.36,1.947,0.7454,0.64,0.462,29.65,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-03,DEMO_MINE,SYN_MINE_01,1592.0,1419.1,1.0,0.0,0.0,2.309,0.096,11.71,2.649,0.889,0.0,0.446,30.01,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-04,DEMO_MINE,SYN_MINE_01,1592.0,1327.4,1.0,0.0,0.0,1.169,0.352,11.61,1.942,0.8183,0.0,0.425,29.98,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-05,DEMO_MINE,SYN_MINE_01,1592.0,1079.7,0.7237,5.525,0.0,0.838,0.169,12.46,0.474,0.8352,0.0,0.41,29.57,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-06,DEMO_MINE,SYN_MINE_01,1592.0,1431.8,0.8935,2.13,0.0,1.989,0.0,11.33,0.126,0.834,0.0,0.395,29.8,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-07,DEMO_MINE,SYN_MINE_01,1592.0,1283.4,0.7771,3.256,0.0,2.336,0.0,11.1,0.189,0.865,0.0,0.385,28.81,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-08,DEMO_MINE,SYN_MINE_01,1592.0,1422.0,0.9103,1.794,0.0,0.975,0.251,11.9,0.136,0.8495,0.0,0.377,28.16,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-09,DEMO_MINE,SYN_MINE_01,1353.2,1343.2,1.0,0.0,0.0,0.0,0.074,12.77,0.0,0.6981,0.0,0.362,27.98,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-10,DEMO_MINE,SYN_MINE_01,1592.0,1688.4,1.0,0.0,0.0,0.356,0.11,12.1,0.211,0.8982,0.0,0.345,27.84,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-11,DEMO_MINE,SYN_MINE_01,1592.0,1664.6,1.0,0.0,0.0,1.24,0.0,12.15,0.0,0.8598,0.0,0.337,27.78,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-12,DEMO_MINE,SYN_MINE_01,1592.0,800.9,0.5046,3.14,6.769,0.406,0.16,12.15,0.0,0.8575,0.0,0.33,27.65,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-13,DEMO_MINE,SYN_MINE_01,1592.0,1522.9,0.8987,2.027,0.0,1.498,0.067,11.85,0.0,0.8962,0.0,0.331,27.26,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-14,DEMO_MINE,SYN_MINE_01,1592.0,1582.3,1.0,0.0,0.0,1.293,0.356,11.88,0.697,0.8751,0.0,0.328,27.22,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-15,DEMO_MINE,SYN_MINE_01,1592.0,1536.2,1.0,0.0,0.0,1.113,0.204,12.65,0.0,0.8248,0.0,0.32,26.95,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-16,DEMO_MINE,SYN_MINE_01,1353.2,1342.2,1.0,0.0,0.0,0.214,0.296,11.88,0.126,0.7329,0.0,0.317,26.72,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-17,DEMO_MINE,SYN_MINE_01,1592.0,350.8,0.2204,15.592,0.0,0.0,0.219,12.16,0.0,0.8939,0.0,0.309,26.44,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-18,DEMO_MINE,SYN_MINE_01,1592.0,900.7,0.5626,8.749,0.0,0.84,0.152,11.64,0.0,0.8452,0.0,0.292,26.43,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-19,DEMO_MINE,SYN_MINE_01,1592.0,1265.7,0.7627,4.745,0.0,0.933,0.421,11.93,0.039,0.9102,0.0,0.285,26.55,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-20,DEMO_MINE,SYN_MINE_01,1592.0,1073.6,0.7122,5.756,0.0,0.0,0.013,10.56,0.835,0.8466,0.0,0.285,27.44,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-21,DEMO_MINE,SYN_MINE_01,1592.0,1108.0,0.8094,3.812,0.0,1.857,0.321,10.82,1.818,0.7285,0.0,0.29,28.76,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-22,DEMO_MINE,SYN_MINE_01,1592.0,1487.3,1.0,0.0,0.0,0.978,0.398,11.25,0.947,0.8364,0.0,0.29,28.85,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-23,DEMO_MINE,SYN_MINE_01,1353.2,1033.8,0.7566,4.867,0.0,1.8,0.021,11.39,0.653,0.757,0.0,0.304,28.99,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-24,DEMO_MINE,SYN_MINE_01,1592.0,476.1,0.3018,13.964,0.0,0.0,0.109,12.51,0.0,0.8549,0.0,0.314,28.88,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-25,DEMO_MINE,SYN_MINE_01,1592.0,805.4,0.4704,10.592,0.0,0.964,0.115,12.13,0.0,0.91,0.0,0.326,28.19,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-26,DEMO_MINE,SYN_MINE_01,1592.0,839.6,0.5652,8.696,0.0,2.064,0.31,10.75,0.0,0.8155,0.0,0.333,27.65,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-27,DEMO_MINE,SYN_MINE_01,1592.0,1313.7,1.0,0.0,0.0,1.965,0.037,12.45,2.036,0.6856,0.0,0.336,27.67,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-28,DEMO_MINE,SYN_MINE_01,1592.0,1506.0,0.9662,0.677,0.0,0.668,0.289,11.54,0.523,0.8597,0.0,0.327,26.88,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-29,DEMO_MINE,SYN_MINE_01,1592.0,1063.4,0.6921,6.158,0.0,1.329,0.502,11.42,0.297,0.8729,0.0,0.317,26.63,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-11-30,DEMO_MINE,SYN_MINE_01,1353.2,1425.2,1.0,0.0,0.0,1.665,0.306,12.48,0.004,0.7595,0.0,0.313,26.85,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-01,DEMO_MINE,SYN_MINE_01,1592.0,1690.2,1.0,0.0,0.0,0.664,0.0,12.64,0.0,0.8756,0.0,0.315,26.78,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-02,DEMO_MINE,SYN_MINE_01,1592.0,1313.2,0.8264,0.0,3.472,0.782,0.366,11.58,0.325,0.8838,0.0,0.31,26.49,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-03,DEMO_MINE,SYN_MINE_01,1592.0,1385.3,0.825,0.0,3.5,0.0,0.499,12.14,0.0,0.9212,0.0,0.309,26.93,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-04,DEMO_MINE,SYN_MINE_01,1592.0,1638.5,1.0,0.0,0.0,0.0,0.439,12.17,0.0,0.8748,0.0,0.296,26.61,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-05,DEMO_MINE,SYN_MINE_01,1592.0,815.4,1.0,0.0,0.0,3.396,0.117,12.29,5.303,0.4387,0.0,0.288,26.23,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-06,DEMO_MINE,SYN_MINE_01,1592.0,1629.5,1.0,0.0,0.0,0.327,0.066,12.92,0.0,0.8535,0.0,0.283,26.09,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-07,DEMO_MINE,SYN_MINE_01,1353.2,1338.6,1.0,0.0,0.0,0.254,0.0,12.2,0.032,0.6999,0.0,0.286,27.22,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-08,DEMO_MINE,SYN_MINE_01,1592.0,1623.3,1.0,0.0,0.0,0.0,0.344,12.72,0.0,0.8664,0.0,0.276,28.41,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-09,DEMO_MINE,SYN_MINE_01,1592.0,1381.4,0.8406,3.189,0.0,0.0,0.166,12.26,0.0,0.8701,0.0,0.275,28.12,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-10,DEMO_MINE,SYN_MINE_01,1592.0,1449.7,0.9671,0.658,0.0,0.981,0.509,11.43,0.281,0.8364,0.0,0.27,27.99,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-11,DEMO_MINE,SYN_MINE_01,1592.0,1558.1,0.9326,1.349,0.0,0.0,0.022,12.7,0.0,0.882,0.0,0.259,27.66,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-12,DEMO_MINE,SYN_MINE_01,1592.0,1656.2,1.0,0.0,0.0,0.0,0.0,12.46,0.0,0.8659,0.0,0.263,28.44,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-13,DEMO_MINE,SYN_MINE_01,1592.0,1211.0,0.7082,5.836,0.0,0.975,0.129,12.73,0.0,0.895,0.0,0.26,28.58,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-14,DEMO_MINE,SYN_MINE_01,1353.2,1094.1,0.9759,0.482,0.0,2.527,0.158,12.67,1.81,0.5905,0.0,0.259,27.7,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-15,DEMO_MINE,SYN_MINE_01,1592.0,1556.1,1.0,0.0,0.0,0.85,0.291,11.96,0.0,0.8292,0.0,0.257,27.29,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-16,DEMO_MINE,SYN_MINE_01,1592.0,1064.0,0.7003,5.994,0.0,0.0,0.155,12.14,0.579,0.8586,0.0,0.256,28.17,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-17,DEMO_MINE,SYN_MINE_01,1592.0,1359.9,0.8858,2.284,0.0,1.065,0.687,12.0,0.0,0.8516,0.0,0.255,28.76,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-18,DEMO_MINE,SYN_MINE_01,1592.0,1244.0,0.7787,3.561,0.0,1.801,0.188,11.75,0.0,0.8521,0.0,0.254,28.94,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-19,DEMO_MINE,SYN_MINE_01,1592.0,1013.1,0.825,0.0,3.5,1.523,0.24,11.96,2.485,0.6786,0.0,0.253,27.35,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-20,DEMO_MINE,SYN_MINE_01,1592.0,1570.2,0.9082,1.837,0.0,0.95,0.0,13.0,0.0,0.8689,0.0,0.253,27.11,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-21,DEMO_MINE,SYN_MINE_01,1353.2,1177.0,0.8586,2.828,0.0,1.361,0.473,12.44,0.0,0.7261,0.0,0.252,27.19,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-22,DEMO_MINE,SYN_MINE_01,1592.0,1329.8,0.825,0.0,3.5,0.0,0.151,12.57,0.0,0.8605,0.0,0.252,26.67,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-23,DEMO_MINE,SYN_MINE_01,1592.0,1594.8,1.0,0.0,0.0,0.75,0.256,12.7,0.0,0.836,0.0,0.252,27.8,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-24,DEMO_MINE,SYN_MINE_01,1592.0,1421.1,1.0,0.0,0.0,0.615,0.323,11.81,0.208,0.7811,0.0,0.251,27.16,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-25,DEMO_MINE,SYN_MINE_01,1592.0,1044.6,0.729,5.42,0.0,0.661,0.09,10.84,1.01,0.8212,0.0,0.251,26.94,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-26,DEMO_MINE,SYN_MINE_01,1592.0,1584.3,0.9614,0.772,0.0,0.674,0.137,13.0,0.0,0.8723,0.0,0.251,26.69,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-27,DEMO_MINE,SYN_MINE_01,1592.0,1166.1,0.7452,5.097,0.0,0.627,0.214,12.03,0.0,0.8381,0.0,0.251,26.27,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-28,DEMO_MINE,SYN_MINE_01,1353.2,1376.4,1.0,0.0,0.0,0.0,0.003,11.04,1.382,0.7794,0.0,0.251,26.26,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-29,DEMO_MINE,SYN_MINE_01,1592.0,1588.1,1.0,0.0,0.0,1.032,0.216,12.86,0.0,0.8508,0.0,0.251,26.97,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-30,DEMO_MINE,SYN_MINE_01,1592.0,1110.7,0.6791,6.417,0.0,0.0,0.335,11.12,0.138,0.9034,0.0,0.251,27.7,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2025-12-31,DEMO_MINE,SYN_MINE_01,1592.0,1282.0,0.9183,1.633,0.0,0.0,0.396,10.55,1.09,0.814,0.0,0.251,27.41,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2026-01-01,DEMO_MINE,SYN_MINE_01,1592.0,1646.8,1.0,0.0,0.0,0.0,0.267,11.56,0.561,0.9127,0.0,0.25,27.4,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),SYNTHETIC,REAL_PUBLIC
2026-01-02,DEMO_MINE,SYN_MINE_01,1592.0,1515.7,1.0,0.0,0.0,0.972,0.005,11.24,0.739,0.8213,0.0,0.25,28.2,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),SYNTHETIC,REAL_PUBLIC
2026-01-03,DEMO_MINE,SYN_MINE_01,1592.0,1404.7,1.0,0.0,0.0,3.571,0.236,12.31,1.567,0.7571,0.0,0.25,27.9,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),SYNTHETIC,REAL_PUBLIC
2026-01-04,DEMO_MINE,SYN_MINE_01,1353.2,1250.0,1.0,0.0,0.0,0.5,0.145,11.1,0.767,0.6821,0.0,0.25,28.0,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),SYNTHETIC,REAL_PUBLIC
2026-01-05,DEMO_MINE,SYN_MINE_01,1592.0,1619.5,1.0,0.0,0.0,0.906,0.074,12.31,0.218,0.8698,0.0,0.25,25.1,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),SYNTHETIC,REAL_PUBLIC
2026-01-06,DEMO_MINE,SYN_MINE_01,1592.0,1358.7,0.825,0.0,3.5,0.71,0.1,12.26,0.0,0.8583,0.0,0.25,26.1,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),SYNTHETIC,REAL_PUBLIC
2026-01-07,DEMO_MINE,SYN_MINE_01,1592.0,1356.7,0.8378,0.0,3.243,0.0,0.107,10.52,0.259,0.8674,0.0,0.25,26.9,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),SYNTHETIC,REAL_PUBLIC
2026-01-08,DEMO_MINE,SYN_MINE_01,1592.0,1758.2,1.0,0.0,0.0,1.156,0.2,11.9,0.025,0.934,0.0,0.25,26.6,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),SYNTHETIC,REAL_PUBLIC
2026-01-09,DEMO_MINE,SYN_MINE_01,1592.0,1587.6,1.0,0.0,0.0,0.0,0.0,11.08,1.164,0.8852,0.0,0.25,26.8,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),SYNTHETIC,REAL_PUBLIC
2026-01-10,DEMO_MINE,SYN_MINE_01,1592.0,1691.9,1.0,0.0,0.0,0.0,0.141,12.04,0.0,0.8993,0.0,0.25,26.7,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),SYNTHETIC,REAL_PUBLIC
2026-01-11,DEMO_MINE,SYN_MINE_01,1353.2,1135.6,1.0,0.0,0.0,1.466,0.696,12.68,1.62,0.6381,0.0,0.25,26.8,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),SYNTHETIC,REAL_PUBLIC
