date,shift,mine_id,equipment_id,equipment_type,event_type,hours_in_shift,provenance
2024-12-07,C,SYN_MINE_01,SYN_TRUCK_009,dumper,BREAKDOWN,5.093,SYNTHETIC
2024-12-07,B,SYN_MINE_01,SYN_TRUCK_010,dumper,BREAKDOWN,1.113,SYNTHETIC
2024-12-08,A,SYN_MINE_01,SYN_DRILL_001,drill,PREVENTIVE_MAINTENANCE,5.774,SYNTHETIC
2024-12-08,A,SYN_MINE_01,SYN_DRILL_002,drill,PREVENTIVE_MAINTENANCE,4.024,SYNTHETIC
2024-12-08,B,SYN_MINE_01,SYN_EXC_002,excavator,BREAKDOWN,5.34,SYNTHETIC
2024-12-08,A,SYN_MINE_01,SYN_TRUCK_007,dumper,PREVENTIVE_MAINTENANCE,5.977,SYNTHETIC
2024-12-08,A,SYN_MINE_01,SYN_TRUCK_008,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2024-12-08,A,SYN_MINE_01,SYN_TRUCK_013,dumper,PREVENTIVE_MAINTENANCE,6.904,SYNTHETIC
2024-12-08,C,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,3.723,SYNTHETIC
2024-12-09,C,SYN_MINE_01,SYN_EXC_001,excavator,BREAKDOWN,3.7,SYNTHETIC
2024-12-09,A,SYN_MINE_01,SYN_TRUCK_011,dumper,PREVENTIVE_MAINTENANCE,5.248,SYNTHETIC
2024-12-09,A,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,4.562,SYNTHETIC
2024-12-09,C,SYN_MINE_01,SYN_TRUCK_014,dumper,BREAKDOWN,2.619,SYNTHETIC
2024-12-10,A,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,3.594,SYNTHETIC
2024-12-12,A,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,2.839,SYNTHETIC
2024-12-12,C,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,2.178,SYNTHETIC
2024-12-12,C,SYN_MINE_01,SYN_TRUCK_006,dumper,BREAKDOWN,1.094,SYNTHETIC
2024-12-12,A,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,3.709,SYNTHETIC
2024-12-13,B,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,0.321,SYNTHETIC
2024-12-13,C,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,0.123,SYNTHETIC
2024-12-13,C,SYN_MINE_01,SYN_TRUCK_009,dumper,BREAKDOWN,0.923,SYNTHETIC
2024-12-13,B,SYN_MINE_01,SYN_TRUCK_014,dumper,BREAKDOWN,5.36,SYNTHETIC
2024-12-14,A,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,1.42,SYNTHETIC
2024-12-14,C,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,2.953,SYNTHETIC
2024-12-14,A,SYN_MINE_01,SYN_TRUCK_001,dumper,PREVENTIVE_MAINTENANCE,6.344,SYNTHETIC
2024-12-14,B,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,3.39,SYNTHETIC
2024-12-14,A,SYN_MINE_01,SYN_TRUCK_010,dumper,BREAKDOWN,1.218,SYNTHETIC
2024-12-15,A,SYN_MINE_01,SYN_TRUCK_003,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2024-12-15,A,SYN_MINE_01,SYN_TRUCK_005,dumper,PREVENTIVE_MAINTENANCE,4.669,SYNTHETIC
2024-12-15,B,SYN_MINE_01,SYN_TRUCK_009,dumper,BREAKDOWN,2.661,SYNTHETIC
2024-12-15,A,SYN_MINE_01,SYN_TRUCK_014,dumper,PREVENTIVE_MAINTENANCE,4.341,SYNTHETIC
2024-12-16,C,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,1.459,SYNTHETIC
2024-12-17,A,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,2.167,SYNTHETIC
2024-12-17,A,SYN_MINE_01,SYN_TRUCK_006,dumper,PREVENTIVE_MAINTENANCE,4.338,SYNTHETIC
2024-12-17,C,SYN_MINE_01,SYN_TRUCK_010,dumper,BREAKDOWN,1.88,SYNTHETIC
2024-12-18,C,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,4.739,SYNTHETIC
2024-12-18,A,SYN_MINE_01,SYN_EXC_002,excavator,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2024-12-18,C,SYN_MINE_01,SYN_TRUCK_006,dumper,BREAKDOWN,4.817,SYNTHETIC
2024-12-18,C,SYN_MINE_01,SYN_TRUCK_007,dumper,BREAKDOWN,0.159,SYNTHETIC
2024-12-18,B,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,1.562,SYNTHETIC
2024-12-18,B,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,0.813,SYNTHETIC
2024-12-19,A,SYN_MINE_01,SYN_DRILL_001,drill,PREVENTIVE_MAINTENANCE,5.399,SYNTHETIC
2024-12-19,A,SYN_MINE_01,SYN_TRUCK_010,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2024-12-19,A,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,4.66,SYNTHETIC
2024-12-19,A,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,3.035,SYNTHETIC
2024-12-20,C,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,4.826,SYNTHETIC
2024-12-20,A,SYN_MINE_01,SYN_DRILL_002,drill,PREVENTIVE_MAINTENANCE,4.033,SYNTHETIC
2024-12-20,C,SYN_MINE_01,SYN_TRUCK_001,dumper,BREAKDOWN,3.008,SYNTHETIC
2024-12-20,A,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,0.627,SYNTHETIC
2024-12-21,B,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,3.862,SYNTHETIC
2024-12-21,A,SYN_MINE_01,SYN_TRUCK_006,dumper,BREAKDOWN,5.281,SYNTHETIC
2024-12-21,C,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,1.118,SYNTHETIC
2024-12-21,A,SYN_MINE_01,SYN_TRUCK_009,dumper,PREVENTIVE_MAINTENANCE,5.648,SYNTHETIC
2024-12-21,C,SYN_MINE_01,SYN_TRUCK_011,dumper,BREAKDOWN,3.535,SYNTHETIC
2024-12-21,A,SYN_MINE_01,SYN_TRUCK_012,dumper,PREVENTIVE_MAINTENANCE,4.285,SYNTHETIC
2024-12-22,A,SYN_MINE_01,SYN_TRUCK_001,dumper,BREAKDOWN,4.963,SYNTHETIC
2024-12-22,A,SYN_MINE_01,SYN_TRUCK_004,dumper,BREAKDOWN,2.179,SYNTHETIC
2024-12-22,B,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,1.994,SYNTHETIC
2024-12-23,A,SYN_MINE_01,SYN_TRUCK_009,dumper,BREAKDOWN,1.352,SYNTHETIC
2024-12-23,A,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,0.404,SYNTHETIC
2024-12-24,B,SYN_MINE_01,SYN_TRUCK_009,dumper,BREAKDOWN,4.209,SYNTHETIC
2024-12-25,C,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,3.629,SYNTHETIC
2024-12-25,A,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,3.203,SYNTHETIC
2024-12-25,A,SYN_MINE_01,SYN_EXC_001,excavator,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2024-12-25,C,SYN_MINE_01,SYN_EXC_001,excavator,BREAKDOWN,2.036,SYNTHETIC
2024-12-25,B,SYN_MINE_01,SYN_TRUCK_001,dumper,BREAKDOWN,6.349,SYNTHETIC
2024-12-25,A,SYN_MINE_01,SYN_TRUCK_002,dumper,PREVENTIVE_MAINTENANCE,6.247,SYNTHETIC
2024-12-25,A,SYN_MINE_01,SYN_TRUCK_004,dumper,PREVENTIVE_MAINTENANCE,5.744,SYNTHETIC
2024-12-25,B,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,2.939,SYNTHETIC
2024-12-25,C,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,2.692,SYNTHETIC
2024-12-25,C,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,3.303,SYNTHETIC
2024-12-26,C,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,2.342,SYNTHETIC
2024-12-26,C,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,1.916,SYNTHETIC
2024-12-26,B,SYN_MINE_01,SYN_TRUCK_010,dumper,BREAKDOWN,2.478,SYNTHETIC
2024-12-27,C,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,0.786,SYNTHETIC
2024-12-27,B,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,1.296,SYNTHETIC
2024-12-27,A,SYN_MINE_01,SYN_EXC_001,excavator,BREAKDOWN,2.518,SYNTHETIC
2024-12-27,C,SYN_MINE_01,SYN_TRUCK_004,dumper,BREAKDOWN,0.28,SYNTHETIC
2024-12-27,B,SYN_MINE_01,SYN_TRUCK_006,dumper,BREAKDOWN,0.876,SYNTHETIC
2024-12-27,A,SYN_MINE_01,SYN_TRUCK_007,dumper,PREVENTIVE_MAINTENANCE,6.067,SYNTHETIC
2024-12-28,A,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,1.155,SYNTHETIC
2024-12-28,B,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,3.515,SYNTHETIC
2024-12-28,B,SYN_MINE_01,SYN_TRUCK_009,dumper,BREAKDOWN,1.449,SYNTHETIC
2024-12-28,B,SYN_MINE_01,SYN_TRUCK_010,dumper,BREAKDOWN,6.438,SYNTHETIC
2024-12-28,A,SYN_MINE_01,SYN_TRUCK_011,dumper,PREVENTIVE_MAINTENANCE,4.61,SYNTHETIC
2024-12-28,A,SYN_MINE_01,SYN_TRUCK_013,dumper,PREVENTIVE_MAINTENANCE,4.222,SYNTHETIC
2024-12-30,C,SYN_MINE_01,SYN_TRUCK_001,dumper,BREAKDOWN,3.024,SYNTHETIC
2024-12-30,C,SYN_MINE_01,SYN_TRUCK_004,dumper,BREAKDOWN,4.271,SYNTHETIC
2024-12-30,A,SYN_MINE_01,SYN_TRUCK_008,dumper,PREVENTIVE_MAINTENANCE,5.385,SYNTHETIC
2024-12-30,B,SYN_MINE_01,SYN_TRUCK_011,dumper,BREAKDOWN,0.587,SYNTHETIC
2024-12-30,B,SYN_MINE_01,SYN_TRUCK_014,dumper,BREAKDOWN,1.44,SYNTHETIC
2024-12-31,C,SYN_MINE_01,SYN_TRUCK_004,dumper,BREAKDOWN,2.115,SYNTHETIC
2025-01-01,A,SYN_MINE_01,SYN_DRILL_001,drill,PREVENTIVE_MAINTENANCE,4.456,SYNTHETIC
2025-01-01,A,SYN_MINE_01,SYN_DRILL_002,drill,PREVENTIVE_MAINTENANCE,5.701,SYNTHETIC
2025-01-01,B,SYN_MINE_01,SYN_EXC_002,excavator,BREAKDOWN,2.961,SYNTHETIC
2025-01-01,C,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,0.811,SYNTHETIC
2025-01-01,B,SYN_MINE_01,SYN_TRUCK_006,dumper,BREAKDOWN,2.255,SYNTHETIC
2025-01-01,B,SYN_MINE_01,SYN_TRUCK_016,dumper,BREAKDOWN,4.323,SYNTHETIC
2025-01-02,A,SYN_MINE_01,SYN_TRUCK_004,dumper,BREAKDOWN,3.33,SYNTHETIC
2025-01-02,B,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,3.199,SYNTHETIC
2025-01-02,C,SYN_MINE_01,SYN_TRUCK_009,dumper,BREAKDOWN,3.953,SYNTHETIC
2025-01-02,B,SYN_MINE_01,SYN_TRUCK_011,dumper,BREAKDOWN,4.497,SYNTHETIC
2025-01-03,A,SYN_MINE_01,SYN_EXC_002,excavator,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2025-01-03,A,SYN_MINE_01,SYN_TRUCK_001,dumper,PREVENTIVE_MAINTENANCE,5.253,SYNTHETIC
2025-01-03,A,SYN_MINE_01,SYN_TRUCK_014,dumper,PREVENTIVE_MAINTENANCE,6.145,SYNTHETIC
2025-01-04,C,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,0.718,SYNTHETIC
2025-01-04,B,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,4.233,SYNTHETIC
2025-01-04,B,SYN_MINE_01,SYN_TRUCK_006,dumper,BREAKDOWN,4.473,SYNTHETIC
2025-01-04,B,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,2.413,SYNTHETIC
2025-01-04,C,SYN_MINE_01,SYN_TRUCK_009,dumper,BREAKDOWN,3.923,SYNTHETIC
2025-01-04,B,SYN_MINE_01,SYN_TRUCK_010,dumper,BREAKDOWN,6.498,SYNTHETIC
2025-01-04,B,SYN_MINE_01,SYN_TRUCK_014,dumper,BREAKDOWN,3.645,SYNTHETIC
2025-01-04,A,SYN_MINE_01,SYN_TRUCK_016,dumper,BREAKDOWN,2.059,SYNTHETIC
2025-01-05,C,SYN_MINE_01,SYN_EXC_002,excavator,BREAKDOWN,0.165,SYNTHETIC
2025-01-05,B,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,1.257,SYNTHETIC
2025-01-05,A,SYN_MINE_01,SYN_TRUCK_005,dumper,PREVENTIVE_MAINTENANCE,6.903,SYNTHETIC
2025-01-05,B,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,6.454,SYNTHETIC
2025-01-05,A,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,1.969,SYNTHETIC
2025-01-05,B,SYN_MINE_01,SYN_TRUCK_011,dumper,BREAKDOWN,1.655,SYNTHETIC
2025-01-06,A,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,1.335,SYNTHETIC
2025-01-06,A,SYN_MINE_01,SYN_EXC_001,excavator,BREAKDOWN,4.577,SYNTHETIC
2025-01-06,A,SYN_MINE_01,SYN_TRUCK_003,dumper,PREVENTIVE_MAINTENANCE,4.088,SYNTHETIC
2025-01-06,C,SYN_MINE_01,SYN_TRUCK_009,dumper,BREAKDOWN,1.304,SYNTHETIC
2025-01-06,C,SYN_MINE_01,SYN_TRUCK_016,dumper,BREAKDOWN,4.756,SYNTHETIC
2025-01-07,A,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,4.983,SYNTHETIC
2025-01-07,A,SYN_MINE_01,SYN_TRUCK_006,dumper,PREVENTIVE_MAINTENANCE,6.815,SYNTHETIC
2025-01-07,A,SYN_MINE_01,SYN_TRUCK_007,dumper,BREAKDOWN,2.842,SYNTHETIC
2025-01-07,C,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,1.341,SYNTHETIC
2025-01-07,B,SYN_MINE_01,SYN_TRUCK_016,dumper,BREAKDOWN,4.758,SYNTHETIC
2025-01-08,A,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,1.786,SYNTHETIC
2025-01-08,C,SYN_MINE_01,SYN_TRUCK_004,dumper,BREAKDOWN,4.061,SYNTHETIC
2025-01-08,B,SYN_MINE_01,SYN_TRUCK_007,dumper,BREAKDOWN,3.139,SYNTHETIC
2025-01-08,A,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,3.387,SYNTHETIC
2025-01-08,A,SYN_MINE_01,SYN_TRUCK_010,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2025-01-08,A,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,4.84,SYNTHETIC
2025-01-08,C,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,1.907,SYNTHETIC
2025-01-09,B,SYN_MINE_01,SYN_TRUCK_015,dumper,BREAKDOWN,3.874,SYNTHETIC
2025-01-09,B,SYN_MINE_01,SYN_TRUCK_016,dumper,BREAKDOWN,1.212,SYNTHETIC
2025-01-10,A,SYN_MINE_01,SYN_TRUCK_012,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2025-01-11,A,SYN_MINE_01,SYN_EXC_001,excavator,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2025-01-11,B,SYN_MINE_01,SYN_TRUCK_010,dumper,BREAKDOWN,1.006,SYNTHETIC
2025-01-11,B,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,4.884,SYNTHETIC
2025-01-11,A,SYN_MINE_01,SYN_TRUCK_014,dumper,BREAKDOWN,2.63,SYNTHETIC
2025-01-11,A,SYN_MINE_01,SYN_TRUCK_015,dumper,PREVENTIVE_MAINTENANCE,4.692,SYNTHETIC
2025-01-11,B,SYN_MINE_01,SYN_TRUCK_016,dumper,BREAKDOWN,4.054,SYNTHETIC
2025-01-12,A,SYN_MINE_01,SYN_DRILL_001,drill,PREVENTIVE_MAINTENANCE,5.303,SYNTHETIC
2025-01-12,B,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,6.23,SYNTHETIC
2025-01-12,C,SYN_MINE_01,SYN_EXC_001,excavator,BREAKDOWN,4.456,SYNTHETIC
2025-01-12,A,SYN_MINE_01,SYN_TRUCK_009,dumper,PREVENTIVE_MAINTENANCE,6.841,SYNTHETIC
2025-01-12,B,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,3.07,SYNTHETIC
2025-01-12,A,SYN_MINE_01,SYN_TRUCK_016,dumper,BREAKDOWN,0.498,SYNTHETIC
2025-01-13,A,SYN_MINE_01,SYN_DRILL_002,drill,PREVENTIVE_MAINTENANCE,4.4,SYNTHETIC
2025-01-13,C,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,2.25,SYNTHETIC
2025-01-13,A,SYN_MINE_01,SYN_TRUCK_002,dumper,PREVENTIVE_MAINTENANCE,6.614,SYNTHETIC
2025-01-14,B,SYN_MINE_01,SYN_EXC_002,excavator,BREAKDOWN,3.593,SYNTHETIC
2025-01-14,A,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,1.681,SYNTHETIC
2025-01-15,A,SYN_MINE_01,SYN_TRUCK_004,dumper,PREVENTIVE_MAINTENANCE,6.459,SYNTHETIC
2025-01-15,A,SYN_MINE_01,SYN_TRUCK_007,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2025-01-15,C,SYN_MINE_01,SYN_TRUCK_014,dumper,BREAKDOWN,1.931,SYNTHETIC
2025-01-16,B,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,1.436,SYNTHETIC
2025-01-16,A,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,5.92,SYNTHETIC
2025-01-17,C,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,2.305,SYNTHETIC
2025-01-17,A,SYN_MINE_01,SYN_EXC_001,excavator,BREAKDOWN,1.847,SYNTHETIC
2025-01-17,A,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,2.266,SYNTHETIC
2025-01-17,A,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,3.385,SYNTHETIC
2025-01-17,A,SYN_MINE_01,SYN_TRUCK_011,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2025-01-17,A,SYN_MINE_01,SYN_TRUCK_013,dumper,PREVENTIVE_MAINTENANCE,4.213,SYNTHETIC
2025-01-17,B,SYN_MINE_01,SYN_TRUCK_016,dumper,BREAKDOWN,3.962,SYNTHETIC
2025-01-18,C,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,3.79,SYNTHETIC
2025-01-18,A,SYN_MINE_01,SYN_TRUCK_004,dumper,BREAKDOWN,4.039,SYNTHETIC
2025-01-18,C,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,3.245,SYNTHETIC
2025-01-18,A,SYN_MINE_01,SYN_TRUCK_008,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2025-01-18,C,SYN_MINE_01,SYN_TRUCK_014,dumper,BREAKDOWN,4.046,SYNTHETIC
2025-01-19,B,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,3.504,SYNTHETIC
2025-01-19,B,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,5.094,SYNTHETIC
2025-01-19,A,SYN_MINE_01,SYN_EXC_002,excavator,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2025-01-19,A,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,1.258,SYNTHETIC
2025-01-19,A,SYN_MINE_01,SYN_TRUCK_016,dumper,PREVENTIVE_MAINTENANCE,6.036,SYNTHETIC
2025-01-20,C,SYN_MINE_01,SYN_TRUCK_006,dumper,BREAKDOWN,2.555,SYNTHETIC
2025-01-21,B,SYN_MINE_01,SYN_TRUCK_009,dumper,BREAKDOWN,5.508,SYNTHETIC
2025-01-21,A,SYN_MINE_01,SYN_TRUCK_011,dumper,BREAKDOWN,4.519,SYNTHETIC
2025-01-21,A,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,5.05,SYNTHETIC
2025-01-22,C,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,2.597,SYNTHETIC
2025-01-22,A,SYN_MINE_01,SYN_TRUCK_001,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2025-01-22,C,SYN_MINE_01,SYN_TRUCK_001,dumper,BREAKDOWN,3.235,SYNTHETIC
2025-01-22,B,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,2.717,SYNTHETIC
2025-01-22,A,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,3.431,SYNTHETIC
2025-01-22,B,SYN_MINE_01,SYN_TRUCK_010,dumper,BREAKDOWN,5.042,SYNTHETIC
2025-01-22,B,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,3.147,SYNTHETIC
2025-01-23,A,SYN_MINE_01,SYN_DRILL_001,drill,PREVENTIVE_MAINTENANCE,5.258,SYNTHETIC
2025-01-23,C,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,4.839,SYNTHETIC
2025-01-23,A,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,3.148,SYNTHETIC
2025-01-23,A,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,0.263,SYNTHETIC
2025-01-23,C,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,3.84,SYNTHETIC
2025-01-24,A,SYN_MINE_01,SYN_TRUCK_014,dumper,PREVENTIVE_MAINTENANCE,5.28,SYNTHETIC
2025-01-25,A,SYN_MINE_01,SYN_TRUCK_005,dumper,PREVENTIVE_MAINTENANCE,5.842,SYNTHETIC
2025-01-25,B,SYN_MINE_01,SYN_TRUCK_007,dumper,BREAKDOWN,3.933,SYNTHETIC
2025-01-25,C,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,0.233,SYNTHETIC
2025-01-25,A,SYN_MINE_01,SYN_TRUCK_011,dumper,BREAKDOWN,2.381,SYNTHETIC
2025-01-26,C,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,0.656,SYNTHETIC
2025-01-26,A,SYN_MINE_01,SYN_DRILL_002,drill,PREVENTIVE_MAINTENANCE,4.093,SYNTHETIC
2025-01-26,A,SYN_MINE_01,SYN_EXC_002,excavator,BREAKDOWN,3.254,SYNTHETIC
2025-01-26,A,SYN_MINE_01,SYN_TRUCK_003,dumper,PREVENTIVE_MAINTENANCE,6.251,SYNTHETIC
2025-01-26,A,SYN_MINE_01,SYN_TRUCK_006,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2025-01-26,C,SYN_MINE_01,SYN_TRUCK_016,dumper,BREAKDOWN,0.542,SYNTHETIC
2025-01-27,C,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,2.121,SYNTHETIC
2025-01-27,A,SYN_MINE_01,SYN_EXC_001,excavator,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2025-01-27,A,SYN_MINE_01,SYN_TRUCK_010,dumper,PREVENTIVE_MAINTENANCE,4.982,SYNTHETIC
2025-01-27,A,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,2.674,SYNTHETIC
2025-01-28,C,SYN_MINE_01,SYN_EXC_001,excavator,BREAKDOWN,0.314,SYNTHETIC
2025-01-28,C,SYN_MINE_01,SYN_TRUCK_009,dumper,BREAKDOWN,5.194,SYNTHETIC
2025-01-29,B,SYN_MINE_01,SYN_TRUCK_006,dumper,BREAKDOWN,3.407,SYNTHETIC
2025-01-29,A,SYN_MINE_01,SYN_TRUCK_012,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2025-01-29,A,SYN_MINE_01,SYN_TRUCK_015,dumper,PREVENTIVE_MAINTENANCE,4.009,SYNTHETIC
2025-01-29,A,SYN_MINE_01,SYN_TRUCK_016,dumper,BREAKDOWN,1.317,SYNTHETIC
2025-01-29,C,SYN_MINE_01,SYN_TRUCK_016,dumper,BREAKDOWN,5.794,SYNTHETIC
2025-01-30,C,SYN_MINE_01,SYN_EXC_002,excavator,BREAKDOWN,3.162,SYNTHETIC
2025-01-30,A,SYN_MINE_01,SYN_TRUCK_004,dumper,BREAKDOWN,2.59,SYNTHETIC
2025-01-30,B,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,1.628,SYNTHETIC
2025-01-31,B,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,0.203,SYNTHETIC
2025-01-31,C,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,4.78,SYNTHETIC
2025-01-31,B,SYN_MINE_01,SYN_TRUCK_006,dumper,BREAKDOWN,5.365,SYNTHETIC
2025-01-31,C,SYN_MINE_01,SYN_TRUCK_007,dumper,BREAKDOWN,3.652,SYNTHETIC
2025-01-31,A,SYN_MINE_01,SYN_TRUCK_009,dumper,PREVENTIVE_MAINTENANCE,6.227,SYNTHETIC
2025-01-31,C,SYN_MINE_01,SYN_TRUCK_015,dumper,BREAKDOWN,2.871,SYNTHETIC
2025-02-01,A,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,5.458,SYNTHETIC
2025-02-01,B,SYN_MINE_01,SYN_TRUCK_004,dumper,BREAKDOWN,2.131,SYNTHETIC
2025-02-01,A,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,1.317,SYNTHETIC
2025-02-02,B,SYN_MINE_01,SYN_EXC_001,excavator,BREAKDOWN,4.876,SYNTHETIC
2025-02-02,A,SYN_MINE_01,SYN_TRUCK_002,dumper,PREVENTIVE_MAINTENANCE,4.42,SYNTHETIC
2025-02-02,B,SYN_MINE_01,SYN_TRUCK_007,dumper,BREAKDOWN,1.13,SYNTHETIC
2025-02-02,B,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,3.137,SYNTHETIC
2025-02-03,A,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,0.962,SYNTHETIC
2025-02-03,A,SYN_MINE_01,SYN_EXC_001,excavator,BREAKDOWN,5.888,SYNTHETIC
2025-02-03,B,SYN_MINE_01,SYN_EXC_002,excavator,BREAKDOWN,3.782,SYNTHETIC
2025-02-03,A,SYN_MINE_01,SYN_TRUCK_004,dumper,PREVENTIVE_MAINTENANCE,5.691,SYNTHETIC
2025-02-04,A,SYN_MINE_01,SYN_DRILL_001,drill,PREVENTIVE_MAINTENANCE,5.354,SYNTHETIC
